07.02.2018,Künstliche Intelligenz und große Gefühle,https://www.golem.de/news/alpha-go-kuenstliche-intelligenz-und-grosse-gefuehle-1802-132366.html
05.02.2018,Auf Schatzsuche im Archiv,https://www.golem.de/news/astrophysik-auf-schatzsuche-im-archiv-1802-132459.html
22.01.2018,Microsofts Bot zeichnet auf Geheiß alles,https://www.golem.de/news/kuenstliche-intelligenz-microsofts-bot-zeichnet-auf-geheiss-alles-1801-132283.html
18.01.2018,Rückkamera identifiziert Verkehrsteilnehmer,https://www.golem.de/news/mitsubishi-rueckkamera-identifiziert-verkehrsteilnehmer-1801-132239.html
11.01.2018,KI-Angriff versteckt Sprachbefehle in klassischer Musik,https://www.golem.de/news/neuronale-netze-ki-angriff-versteckt-sprachbefehle-in-klassischer-musik-1801-132105.html
10.01.2018,Huawei öffnet KI-Chip für Entwickler,https://www.golem.de/news/kirin-970-huawei-oeffnet-ki-chip-fuer-entwickler-1801-132075.html
09.01.2018,Intel zeigt 49-Qubit-Chip,https://www.golem.de/news/tangle-lake-intel-zeigt-49-qubit-chip-1801-132042.html
08.01.2018,LG fährt voll auf künstliche Intelligenz ab,https://www.golem.de/news/thinq-lg-faehrt-voll-auf-kuenstliche-intelligenz-ab-1801-132031.html
03.01.2018,LG zeigt erste ThinQ-Fernseher auf der CES,https://www.golem.de/news/kuenstliche-intelligenz-lg-zeigt-erste-thinq-fernseher-auf-der-ces-1801-131934.html
30.12.2017,"Alexa, übernehmen Sie!",https://www.golem.de/news/jahresrueckblick-2018-alexa-uebernehmen-sie-1712-131872.html
29.12.2017,Die dummen Computer noch dümmer machen,https://www.golem.de/news/kuenstliche-intelligenz-die-dummen-computer-noch-duemmer-machen-1712-131893.html
27.12.2017,KI will rock you,https://www.golem.de/news/kuenstliche-intelligenz-ki-will-rock-you-1712-131859.html
21.12.2017,Neuronales Netz bewertet Bilder auf Skala von 1 bis 10,https://www.golem.de/news/google-neuronales-netz-bewertet-bilder-auf-skala-von-1-bis-10-1712-131811.html
20.12.2017,LG kündigt eigene Marke für KI-Produkte an,https://www.golem.de/news/thinq-lg-kuendigt-eigene-marke-fuer-ki-produkte-an-1712-131782.html
20.12.2017,Gesichtserkennung soll vor Identitätsmissbrauch schützen,https://www.golem.de/news/facebook-gesichtserkennung-soll-vor-identitaetsmissbrauch-schuetzen-1712-131772.html
12.12.2017,Apple macht KI-Framework zur Bilderkennung quelloffen,https://www.golem.de/news/turi-create-4-0-apple-macht-ki-framework-zur-bilderkennung-quelloffen-1712-131620.html
11.12.2017,In Deep Learning schlägt der Power9 die x86-Konkurrenz,https://www.golem.de/news/ibm-ac922-in-deep-learning-schlaegt-der-power9-die-x86-konkurrenz-1712-131594.html
11.12.2017,Musk reduziert Erwartungen an autonomes Fahren,https://www.golem.de/news/zeitpunkt-verschoben-musk-reduziert-erwartungen-an-autonomes-fahren-1712-131585.html
09.12.2017,Tesla will eigene KI-Chips bauen,https://www.golem.de/news/elon-musk-tesla-will-eigene-ki-chips-bauen-1712-131575.html
04.12.2017,Automatisierung soll 12 Millionen Deutsche betreffen,https://www.golem.de/news/2030-automatisierung-soll-12-millionen-deutsche-betreffen-1712-131463.html
29.11.2017,Photoshop will mit KI Bildbearbeitung vereinfachen,https://www.golem.de/news/adobe-photoshop-will-mit-ki-bildbearbeitung-vereinfachen-1711-131375.html
24.11.2017,Hillary Clinton warnt vor den Folgen künstlicher Intelligenz,https://www.golem.de/news/hillary-clinton-us-politikerin-warnt-vor-den-folgen-kuenstlicher-intelligenz-1711-131315.html
21.11.2017,Man kann Kirche nicht ohne KI schreiben,https://www.golem.de/news/way-of-the-future-man-kann-kirche-nicht-ohne-ki-schreiben-1711-131250.html
10.11.2017,Nasnet entwickelt selbstständig maschinelle Lernmodelle,https://www.golem.de/news/googles-automl-nasnet-entwickelt-selbststaendig-maschinelle-lernmodelle-1711-131082.html
09.11.2017,Ex-Radeon-Chef wird Grafikchips bei Intel entwickeln,https://www.golem.de/news/raja-koduri-ex-amd-chefentwickler-wird-grafikchips-bei-intel-entwickeln-1711-131063.html
07.11.2017,Noch sind KIs in Starcraft für Profi-Gamer leichtes Spiel,https://www.golem.de/news/wissenschaft-noch-sind-kis-in-starcraft-2-fuer-profi-gamer-leichtes-spiel-1711-131004.html
06.11.2017,Nur zehn Prozent der Unternehmen nutzen KI produktiv,https://www.golem.de/news/marktforschung-nur-zehn-prozent-der-unternehmen-nutzen-ki-produktiv-1711-130987.html
02.11.2017,Hybride Cloud-Plattform setzt auf Open Source,https://www.golem.de/news/ibm-cloud-private-hybride-cloud-plattform-setzt-auf-open-source-1711-130939.html
01.11.2017,Neuronales Netzwerk generiert fotorealistische Bilder,https://www.golem.de/news/nvidia-neuronales-netzwerk-generiert-fotorealistische-bilder-1711-130913.html
30.10.2017,RCN erkennt zwei Drittel aller Recaptchas automatisch,https://www.golem.de/news/maschinelles-lernen-rcn-erkennt-zwei-drittel-aller-recaptchas-automatisch-1710-130884.html
27.10.2017,Maschinelles Lernsystem verbessert Auflösung von Bildern,https://www.golem.de/news/forschung-maschinelles-lernsystem-verbessert-aufloesung-von-bildern-1710-130864.html
27.10.2017,Huawei-Geräte bekommen eigenes Ö;kosystem mit Appstore,https://www.golem.de/news/ki-huawei-geraete-bekommen-eigenes-oekosystem-mit-appstore-1710-130846.html
27.10.2017,Honda stellt einen Elektrosportwagen vor,https://www.golem.de/news/sports-ev-concept-honda-stellt-einen-elektrosportwagen-vor-1710-130845.html
25.10.2017,Adobe Scribbler färbt Schwarz-Weiß-Skizzen automatisch ein,https://www.golem.de/news/maschinelles-lernen-adobe-scribbler-faerbt-schwarz-weiss-skizzen-automatisch-ein-1710-130815.html
24.10.2017,Supercomputer in der Azure-Cloud mieten,https://www.golem.de/news/cray-und-microsoft-supercomputer-in-der-azure-cloud-mieten-1710-130774.html
23.10.2017,Amazon eröffnet AI-Center mit 100 Jobs in Deutschland,https://www.golem.de/news/max-planck-gesellschaft-amazon-eroeffnet-ai-center-mit-100-jobs-in-deutschland-1710-130755.html
23.10.2017,Starkes Smartphone mit noch unauffälliger KI,https://www.golem.de/news/mate-10-pro-im-test-starkes-smartphone-mit-noch-unauffaelliger-ki-1710-130718.html
20.10.2017,"Bandai kündigt ""Classic Mini""-Version des Tamagotchi an",https://www.golem.de/news/virtuelles-haustier-bandai-kuendigt-classic-mini-version-des-tamagotchi-an-1710-130729.html
18.10.2017,Intels KI-Chip erscheint Ende 2017,https://www.golem.de/news/nervana-neural-network-processor-intels-ki-chip-erscheint-ende-2017-1710-130692.html
16.10.2017,Huawei stellt neues Mate 10 Pro für 800 Euro vor,https://www.golem.de/news/smartphone-mit-ki-huawei-stellt-neues-mate-10-pro-fuer-800-euro-vor-1710-130608.html
13.10.2017,AWS und Microsoft stellen quelloffene KI-Schnittstelle vor,https://www.golem.de/news/gluon-aws-und-microsoft-stellen-quelloffene-ki-schnittstelle-vor-1710-130602.html
12.10.2017,Machine-Learning-System ordnet Videos Pornodarstellern zu,https://www.golem.de/news/pornhub-machine-learning-system-ordnet-videos-pornodarstellern-zu-1710-130580.html
12.10.2017,Ansteckbarer Übersetzer hilft Ärzten bei der Kommunikation,https://www.golem.de/news/fujitsu-ansteckbarer-uebersetzer-hilft-aerzten-bei-der-kommunikation-1710-130572.html
11.10.2017,"Für 15 Milliarden Dollar Quanten, KI und Iot erforschen",https://www.golem.de/news/alibaba-fuer-15-milliarden-dollar-quanten-ki-und-iot-erforschen-1710-130553.html
10.10.2017,Microsoft bringt Cortana für Skype,https://www.golem.de/news/sprachassistent-microsoft-bringt-cortana-fuer-skype-1710-130531.html
04.10.2017,Oracle setzt auf maschinelles Lernen in der Cloud,https://www.golem.de/news/ki-oracle-setzt-auf-maschinelles-lernen-in-der-cloud-1710-130409.html
27.09.2017,"Noch nicht fertig kombiniert, Watson!",https://www.golem.de/news/ibm-watson-workspace-ausprobiert-noch-nicht-fertig-kombiniert-watson-1709-130293.html
27.09.2017,Intels Loihi-Chip ist Gehirn nachempfunden,https://www.golem.de/news/neuromorphic-computing-intels-loihi-chip-ist-gehirn-nachempfunden-1709-130276.html
25.09.2017,Mit Machine Learning unscharfe Bilder erkennbar machen,https://www.golem.de/news/pixelnn-mit-machine-learning-unscharfe-bilder-erkennbar-machen-1709-130236.html
19.09.2017,IBMs Supercomputer stellt sich dumm an,https://www.golem.de/news/watson-ibms-supercomputer-stellt-sich-dumm-an-1709-130126.html
19.09.2017,Algorithmus erstellt 3D-Gesichtsmodell aus einzelnem Foto,https://www.golem.de/news/neuronales-netzwerk-algorithmus-erstellt-3d-gesichtsmodell-aus-einzelnem-foto-1709-130125.html
14.09.2017,Google-Fotos-Update gibt weitere Hinweise auf Google Lens,https://www.golem.de/news/apk-google-fotos-update-gibt-weitere-hinweise-auf-google-lens-1709-130043.html
08.09.2017,Microsoft und Facebook vereinheitlichen KI-Frameworks,https://www.golem.de/news/kuenstliche-intelligenz-microsoft-und-facebook-vereinheitlichen-ki-frameworks-1709-129947.html
07.09.2017,Atlas weist den Weg in die Cloud und zu KI,https://www.golem.de/news/huawei-atlas-weist-den-weg-in-die-cloud-und-zu-ki-1709-129922.html
04.09.2017,Huawei-Chip hat AI-Hardware und schnellstes LTE,https://www.golem.de/news/kirin-970-huawei-chip-hat-ai-hardware-und-schnellstes-lte-1709-129853.html
29.08.2017,Intels AI-Chip schafft 4 Teraops,https://www.golem.de/news/movidius-myriad-x-intels-ai-chip-schafft-4-teraops-1708-129727.html
22.08.2017,Facebook löscht Zehntausende Spammer-Konten,https://www.golem.de/news/vor-bundestagswahl-facebook-loescht-zehntausende-spammer-konten-1708-129624.html
22.08.2017,Erste Hinweise auf Lens in der Google-App,https://www.golem.de/news/bilderkennung-von-google-erste-hinweise-auf-lens-in-der-google-app-1708-129623.html
21.08.2017,Musk und andere fordern Verbot von autonomen Kampfrobotern,https://www.golem.de/news/ki-musk-und-andere-fordern-verbot-von-autonomen-kampfrobotern-1708-129603.html
10.08.2017,Starcraft 2 kämpft jetzt für besseres Maschinenlernen,https://www.golem.de/news/blizzard-starkraft-2-kaempft-jetzt-fuer-besseres-maschinenlernen-1708-129413.html
09.08.2017,IBM stellt Rekord für Bilderkennung auf,https://www.golem.de/news/deep-learning-ibm-stellt-rekord-fuer-bilderkennung-auf-1708-129402.html
08.08.2017,Mit Machine Learning und NGOs gegen Terrorinhalte vorgehen,https://www.golem.de/news/youtube-mit-machine-learning-und-ngos-gegen-terrorinhalte-vorgehen-1708-129367.html
07.08.2017,KI erkennt Sarkasmus aus Text,https://www.golem.de/news/mit-ki-erkennt-sarkasmus-aus-text-1708-129352.html
03.08.2017,Facebook will Fake News mit künstlicher Intelligenz erkennen,https://www.golem.de/news/soziales-netzwerk-facebook-will-fake-news-mit-kuenstlicher-intelligenz-erkennen-1708-129295.html
02.08.2017,Apple will autonome Systeme nicht nur für Autos entwickeln,https://www.golem.de/news/tim-cook-apple-will-autonome-systeme-nicht-nur-fuer-autos-entwickeln-1708-129256.html
31.07.2017,"KI filtert Fotos nach Gesichtern, Farben und Motiven",https://www.golem.de/news/windows-photos-ki-filtert-fotos-nach-gesichtern-farben-und-motiven-1707-129209.html
17.07.2017,KI erstellt professionelle Panoramen,https://www.golem.de/news/google-ki-erstellt-professionelle-panoramen-1707-128950.html
14.07.2017,Watson soll auf KI-Markt verdrängt werden,https://www.golem.de/news/ibm-watson-soll-auf-ki-markt-verdraengt-werden-1707-128918.html
13.07.2017,Watson optimiert Prozesse und schließt Sicherheitslücken,https://www.golem.de/news/ki-von-ibm-watson-optimiert-prozesse-und-schliesst-sicherheitsluecken-1707-128899.html
15.06.2017,Microsoft-Tochter schafft 999.990 Punkte in Ms. Pac-Man,https://www.golem.de/news/kuenstliche-intelligenz-microsoft-tochter-schafft-999-990-punkte-in-ms-pac-man-1706-128395.html
13.06.2017,Facebook klassifiziert eine Million Bilder in einer Stunde,https://www.golem.de/news/imagenet-1k-facebook-klassifiziert-eine-million-bilder-in-einer-stunde-1706-128345.html
12.06.2017,Bosch bringt Sensoren ins Gewächshaus,https://www.golem.de/news/precision-farming-bosch-bringt-sensoren-ins-gewaechshaus-1706-128322.html
31.05.2017,Roboter spendet Segen,https://www.golem.de/news/blessu-2-roboter-spendet-segen-in-sieben-sprachen-1705-128122.html
29.05.2017,Alpha Go geht in Rente,https://www.golem.de/news/kuenstliche-intelligenz-alpha-go-geht-in-rente-1705-128059.html
27.05.2017,Apple arbeitet offenbar an eigenem AI-Prozessor,https://www.golem.de/news/kuenstliche-intelligenz-apple-arbeitet-offenbar-an-eigenem-ai-prozessor-1705-128048.html
22.05.2017,Rechenleistung von Supercomputern in der Cloud mieten,https://www.golem.de/news/cray-rechenleistung-von-supercomputern-in-der-cloud-mieten-1705-127964.html
18.05.2017,Google verzückt die Entwickler,https://www.golem.de/news/google-i-o-google-verzueckt-die-entwickler-1705-127897.html
18.05.2017,Optimiertes Tensorflow kommt auf Mobilgeräte,https://www.golem.de/news/machine-learning-optimiertes-tensorflow-kommt-auf-mobilgeraete-1705-127895.html
17.05.2017,Googles Foto-App macht das Teilen einfacher,https://www.golem.de/news/fotos-googles-foto-app-macht-das-teilen-einfacher-1705-127893.html
17.05.2017,Google baut Monster-Hardware für Machine-Learning,https://www.golem.de/news/cloud-tpu-google-baut-monster-hardware-fuer-machine-learning-1705-127890.html
17.05.2017,Google macht die Smartphone-Kamera klüger,https://www.golem.de/news/google-lens-google-macht-die-smartphone-kamera-klueger-1705-127889.html
15.05.2017,Powerpoint-Zusatz übersetzt Präsentationen in zehn Sprachen,https://www.golem.de/news/microsoft-powerpoint-zusatz-uebersetzt-praesentationen-in-zehn-sprachen-1705-127824.html
11.05.2017,Neuronales Netzwerk erstellt Sticker-Set von Nutzern,https://www.golem.de/news/google-allo-neuronales-netzwerk-erstellt-sticker-set-von-nutzern-1705-127776.html
11.05.2017,Azure bekommt eine beeindruckend beängstigende Video-API,https://www.golem.de/news/microsoft-azure-bekommt-eine-beeindruckend-beaengstigende-video-api-1705-127768.html
11.05.2017,Facebook geht gegen Ad-Schleudern vor,https://www.golem.de/news/soziales-netzwerk-facebook-geht-gegen-ad-schleudern-vor-1705-127762.html
08.05.2017,Diese Bilder sind nicht für Menschenaugen bestimmt,https://www.golem.de/news/kuenstliche-intelligenz-diese-bilder-sind-nicht-fuer-menschenaugen-bestimmt-1705-127690.html
02.05.2017,Ikea-Forschungslab untersucht Umgang mit KI,https://www.golem.de/news/space10-ikea-forschungslab-untersucht-umgang-mit-ki-1705-127602.html
02.05.2017,Programmierer veröffentlicht Bilder aus Tinder auf Kaggle,https://www.golem.de/news/gesichtserkennung-programmierer-veroeffentlicht-bilder-aus-tinder-auf-kaggle-1705-127593.html
28.04.2017,Google stellt SDK für Assistant vor,https://www.golem.de/news/sprachassistent-google-stellt-sdk-fuer-assistant-vor-1704-127555.html
21.04.2017,Orange entwickelt eigenen KI-Assistenten,https://www.golem.de/news/djingo-orange-entwickelt-eigenen-ki-assistenten-1704-127417.html
20.04.2017,"Amazon-Cloud hört zu, flüstert und erkennt Nacktbilder",https://www.golem.de/news/lex-polly-und-rekognition-amazon-cloud-hoert-zu-fluestert-und-erkennt-nacktbilder-1704-127405.html
12.04.2017,Googles neues Malprogramm verbessert klägliche Zeichnungen,https://www.golem.de/news/autodraw-googles-neues-malprogramm-verbessert-klaegliche-zeichnungen-1704-127272.html
10.04.2017,Deepmind veröffentlicht eigenes Machine-Learning-Framework,https://www.golem.de/news/kuenstliche-intelligenz-deepmind-veroeffentlicht-eigenes-machine-learning-framework-1704-127232.html
07.04.2017,Roboter gefährden Arbeitsstellen in allen Bereichen,https://www.golem.de/news/automatisierung-roboter-gefaehrden-arbeitsstellen-in-allen-bereichen-1704-127208.html
30.03.2017,Intel ernennt Strategiechefin und gründet AI-Gruppe,https://www.golem.de/news/firmenstrategie-intel-ernennt-strategiechefin-und-gruendet-ai-gruppe-1703-127034.html
28.03.2017,Elon Musk will Gehirn-Computer-Schnittstellen entwickeln,https://www.golem.de/news/neuralink-elon-musk-will-gehirn-computer-schnittstellen-entwickeln-1703-126973.html
20.03.2017,Samsung stellt Sprachassistenten Bixby vor,https://www.golem.de/news/hoert-aufs-wort-samsung-stellt-sprachassistenten-bixby-offiziell-vor-1703-126831.html
14.03.2017,HTCs digitaler Assistent ist verfügbar,https://www.golem.de/news/sense-companion-htcs-digitaler-assistent-ist-verfuegbar-1703-126716.html
08.03.2017,Nvidia stellt Jetson TX2 vor,https://www.golem.de/news/embedded-systems-nvidia-stellt-jetson-tx2-vor-1703-126600.html
07.03.2017,IBMs Watson bekommt noch mehr Kundendaten zum Analysieren,https://www.golem.de/news/kuenstliche-intelligenz-ibms-watson-bekommt-noch-mehr-kundendaten-zum-analysieren-1703-126574.html
07.03.2017,"Neues Gehäuse, kleines Display, bekannte Kamera",https://www.golem.de/news/htc-u-ultra-im-test-neues-gehaeuse-kleines-display-bekannte-kamera-1702-126372.html
01.03.2017,"""KI wird die Computergrafik revolutionieren""",https://www.golem.de/news/nvidia-ki-wird-die-computergrafik-revolutionieren-1703-126466.html
24.02.2017,Der Truck lernt beim Fahren,https://www.golem.de/news/autonomes-fahren-der-truck-lernt-beim-fahren-1702-126382.html
23.02.2017,Wenn die KI besser prügelt als Menschen,https://www.golem.de/news/deep-learning-wenn-die-ki-besser-pruegelt-als-menschen-1702-126357.html
20.02.2017,Europaparlament fordert Roboterregeln,https://www.golem.de/news/automatisierung-europaparlament-fordert-roboteregeln-1702-126270.html
17.02.2017,HTC will keine Einsteiger-Smartphones mehr bringen,https://www.golem.de/news/neue-strategie-htc-will-keine-einsteiger-smartphones-mehr-bringen-1702-126238.html
16.02.2017,HTCs U-Smartphones kommen ohne KI-Assistenten in den Handel,https://www.golem.de/news/u-ultra-und-u-play-htcs-u-smartphones-kommen-ohne-ki-assistenten-in-den-handel-1702-126219.html
14.02.2017,Salesforce-KI nutzt die Kundendatenbank für Voraussagen,https://www.golem.de/news/einstein-salesforce-ki-nutzt-die-kundendatenbank-fuer-voraussagen-1702-126168.html
09.02.2017,"Forscher untersuchen, wie KI-Systeme ticken",https://www.golem.de/news/deepmind-forscher-untersuche-wie-ki-systeme-ticken-1702-126105.html
03.02.2017,Facebook verbessert Bildsuche mit Deep Learning,https://www.golem.de/news/lumos-plattform-facebook-verbessert-bildsuche-mit-deep-learning-1702-125988.html
27.01.2017,Ethikrat für Deep-Mind-KI bleibt geheim,https://www.golem.de/news/alphabet-ethikrat-fuer-deep-mind-ki-bleibt-geheim-1701-125862.html
17.01.2017,Dieser Mann will die ultimative KI entwickeln,https://www.golem.de/news/demis-hassabis-dieser-mann-will-die-ultimative-ki-entwickeln-1701-125612.html
15.01.2017,Microsoft kauft Experten für Deep Learning,https://www.golem.de/news/maluuba-microsoft-kauft-experten-fuer-deep-learning-1701-125588.html
